preset,anchor,z,H_code,H_phys
matter_only,SH0ES_73p0,0.5733035317656698,0.7567040020591705,161.7243802563528
matter_only,SH0ES_73p0,0.5518455739153612,0.7394275989790996,158.03203083890523
matter_only,SH0ES_73p0,0.5306802766647454,0.7225114478990173,154.41667524106975
matter_only,SH0ES_73p0,0.5098036484771065,0.7059480813847896,150.87671750702455
matter_only,SH0ES_73p0,0.4892117522554629,0.6897301834068471,147.4105940394518
matter_only,SH0ES_73p0,0.46890070460007527,0.6738505861967705,144.0167729277203
matter_only,SH0ES_73p0,0.44886667507608147,0.6583022671653165,140.6937532891994
matter_only,SH0ES_73p0,0.42910588549111917,0.6430783458804622,137.44006462340056
matter_only,SH0ES_73p0,0.40961460918280146,0.6281720811040713,134.25426617864696
matter_only,SH0ES_73p0,0.3903891703159106,0.6135768678857925,131.13494633097568
